LA_E_2834763,0.0004901326610706747
LA_E_8877452,0.002034710720181465
LA_E_6828287,1.923556055771769e-06
LA_E_6977360,5.604271269277206e-09
LA_E_5932896,0.006600574590265751
LA_E_5849185,0.9997003078460693
LA_E_6163791,1.5191819784377003e-06
LA_E_4581379,0.9980806112289429
LA_E_8814547,0.006294821854680777
LA_E_9157999,0.9998353719711304
LA_E_1611480,0.9776500463485718
LA_E_6841754,1.3899883466450547e-09
LA_E_1781840,5.954765947535634e-05
LA_E_8872199,4.998990110749446e-11
LA_E_1837629,0.9347718358039856
LA_E_6314733,0.9999996423721313
LA_E_8469141,2.9482105645683987e-10
LA_E_3379393,0.9999997615814209
LA_E_7783830,8.808356000145068e-08
LA_E_8339197,0.005996412131935358
LA_E_9472752,0.012097650207579136
LA_E_1425990,0.19088740646839142
LA_E_9088738,0.9999717473983765
LA_E_2520601,4.2646132669688086e-07
LA_E_2355000,0.002954991767182946
LA_E_7535126,0.012876687571406364
LA_E_2394352,0.24267379939556122
LA_E_5884357,0.00022966673714108765
LA_E_8787897,2.7741620112209375e-09
LA_E_3125426,0.0839247927069664
LA_E_6320499,0.24370384216308594
LA_E_8617121,0.9637356996536255
LA_E_2608310,4.832255626752158e-07
LA_E_7203940,0.0014935772633180022
LA_E_8868279,0.0002504716976545751
LA_E_7462445,3.7704955957451602e-06
LA_E_8844552,1.693543569269984e-11
LA_E_9120891,0.0005592770758084953
LA_E_2634822,0.9779167771339417
LA_E_3757378,0.9996358156204224
LA_E_4550461,1.3729097858572459e-08
LA_E_4920751,0.8457298278808594
LA_E_9817776,0.003963603172451258
LA_E_4557471,0.5355905890464783
LA_E_1070406,4.026599924600305e-07
LA_E_3003752,0.999666690826416
LA_E_8806575,0.0011407856363803148
LA_E_2417530,0.13388200104236603
LA_E_5323454,0.9999148845672607
LA_E_2947508,1.7250226136411584e-08
LA_E_8469160,0.003783163847401738
LA_E_1027220,0.999809205532074
LA_E_9328266,0.8716143369674683
LA_E_3820322,5.536880465228933e-08
LA_E_4751686,1.1486153361772722e-08
LA_E_7655544,1.5164463018635388e-09
LA_E_8925219,0.009693066589534283
LA_E_8110643,3.136724213703701e-11
LA_E_2775552,0.006699415855109692
LA_E_9276097,1.3942978966952069e-06
LA_E_5246322,8.436796285194153e-15
LA_E_6092883,1.1390050076443003e-06
LA_E_7355163,0.0008994151721708477
LA_E_9804952,0.00247756764292717
LA_E_2985346,0.00018888154590968043
LA_E_8285179,0.0006728380685672164
LA_E_5118048,0.0009224613895639777
LA_E_4430413,4.938712633295594e-12
LA_E_3558965,0.7033376693725586
LA_E_4732931,1.4257439033826813e-05
LA_E_4757272,0.99997878074646
LA_E_8992946,6.703869985358324e-06
LA_E_8155315,0.001377361360937357
LA_E_2143322,1.645306656428147e-05
LA_E_9382115,0.9999933242797852
LA_E_4641783,0.9996253252029419
LA_E_5210371,9.565611236439509e-08
LA_E_1746654,1.322084663968326e-10
LA_E_7824929,0.08745775371789932
LA_E_8816717,0.017985433340072632
LA_E_3746504,6.12345547779114e-06
LA_E_8463157,3.442035279022093e-07
LA_E_7642353,0.003245173953473568
LA_E_5157926,4.9732647312339395e-05
LA_E_8979583,1.6787588208444504e-08
LA_E_2665242,0.3127327859401703
LA_E_6154503,0.9999841451644897
LA_E_1395552,1.0
LA_E_9500557,0.0002334857708774507
LA_E_5194826,0.6231347918510437
LA_E_1424685,1.4424673677737587e-09
LA_E_6624193,0.9945988655090332
LA_E_5871315,0.9998643398284912
LA_E_3378367,0.8684870004653931
LA_E_9853957,0.0027841716073453426
LA_E_4988348,5.845119943614918e-09
LA_E_2161075,0.9999922513961792
LA_E_3750625,0.00037251939647831023
LA_E_4850719,0.32044413685798645
LA_E_8562955,9.022124913826701e-08
LA_E_9989698,1.3407168708567951e-09
LA_E_5291521,1.0975095277032665e-09
LA_E_6816952,0.031009232625365257
LA_E_4282641,6.940744060557336e-05
LA_E_9944556,4.1195654743378385e-13
LA_E_8767294,0.9961477518081665
LA_E_8534064,0.08966705203056335
